  2.0613E+00  2.0647E-02
  2.0856E+00  2.1292E-02
  2.1098E+00  2.1923E-02
  2.1341E+00  2.3540E-02
  2.1583E+00  2.5619E-02
  2.1826E+00  2.7333E-02
  2.2068E+00  2.8436E-02
  2.2311E+00  2.9344E-02
  2.2553E+00  3.0558E-02
  2.2796E+00  3.2238E-02
  2.3038E+00  3.4182E-02
  2.3281E+00  3.6019E-02
  2.3523E+00  3.7478E-02
  2.3766E+00  3.8548E-02
  2.4008E+00  3.9430E-02
  2.4251E+00  4.0368E-02
  2.4493E+00  4.1501E-02
  2.4736E+00  4.2812E-02
  2.4978E+00  4.4153E-02
  2.5221E+00  4.5328E-02
  2.5463E+00  4.6205E-02
  2.5706E+00  4.6793E-02
  2.5948E+00  4.7225E-02
  2.6191E+00  4.7668E-02
  2.6433E+00  4.8226E-02
  2.6676E+00  4.8886E-02
  2.6918E+00  4.9527E-02
  2.7161E+00  4.9991E-02
  2.7403E+00  5.0173E-02
  2.7646E+00  5.0083E-02
  2.7888E+00  4.9836E-02
  2.8131E+00  4.9579E-02
  2.8373E+00  4.9405E-02
  2.8616E+00  4.9311E-02
  2.8858E+00  4.9204E-02
  2.9101E+00  4.8954E-02
  2.9343E+00  4.8468E-02
  2.9586E+00  4.7744E-02
  2.9828E+00  4.6867E-02
  3.0071E+00  4.5965E-02
  3.0313E+00  4.5120E-02
  3.0556E+00  4.4330E-02
  3.0798E+00  4.3540E-02
  3.1041E+00  4.2669E-02
  3.1283E+00  4.1651E-02
  3.1526E+00  4.0471E-02
  3.1768E+00  3.9171E-02
  3.2011E+00  3.7825E-02
  3.2253E+00  3.6495E-02
  3.2496E+00  3.5212E-02
  3.2738E+00  3.3960E-02
  3.2981E+00  3.2695E-02
  3.3223E+00  3.1372E-02
  3.3466E+00  2.9966E-02
  3.3708E+00  2.8487E-02
  3.3951E+00  2.6973E-02
  3.4193E+00  2.5468E-02
  3.4436E+00  2.4006E-02
  3.4678E+00  2.2592E-02
  3.4921E+00  2.1213E-02
  3.5163E+00  1.9845E-02
  3.5406E+00  1.8470E-02
  3.5648E+00  1.7084E-02
  3.5891E+00  1.5700E-02
  3.6133E+00  1.4343E-02
  3.6376E+00  1.3034E-02
  3.6618E+00  1.1785E-02
  3.6861E+00  1.0598E-02
  3.7103E+00  9.4656E-03
  3.7346E+00  8.3801E-03
  3.7588E+00  7.3382E-03
  3.7831E+00  6.3434E-03
  3.8073E+00  5.4046E-03
  3.8316E+00  4.5319E-03
  3.8558E+00  3.7326E-03
  3.8801E+00  3.0101E-03
  3.9043E+00  2.3643E-03
  3.9286E+00  1.7944E-03
  3.9528E+00  1.3003E-03
